id,name,tr,state,prov,cat,badge,unesco,lat,lon,ap,apn,fd,apkm,apmin,season,entry,wikiurl
sile,Şile,Şile,Marmara,İstanbul,coast,gem,False,41.17639,29.61278,SAW,Istanbul Sabiha Gökçen (SAW),≈2h45,50,50,Jun–Sep for the sea; the town half closes Nov–Mar and the wind is bitter,Free · beach clubs charge for sunbeds,https://en.wikipedia.org/wiki/%C5%9Eile
iznik,İznik (Nicaea),İznik,Marmara,Bursa,city,icon,False,40.42917,29.72111,YEI,Bursa Yenişehir (YEI),≈4h40,30,30,Apr–Jun and Sep–Oct — the lake plain is humid and still in August,Town free; İznik Museum ≈₺150 (≈€4) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/%C4%B0znik
agva,Ağva,Ağva,Marmara,İstanbul,village,gem,False,41.13333,29.85,SAW,Istanbul Sabiha Gökçen (SAW),≈2h45,70,70,"May–Jun and Sep–Oct — August weekends are booked out, winter is wet and shut","Free · boat trips priced per hour, agree the fare first",https://en.wikipedia.org/wiki/A%C4%9Fva
kartepe,Kartepe,Kartepe,Marmara,Kocaeli,mountain,gem,False,40.73333,29.96667,SAW,Istanbul Sabiha Gökçen (SAW),≈2h45,75,75,"Jan–Mar for snow, Jun–Sep for the summit road — April and May are mud",Road/park entry ≈₺150 (≈€4) per car · day lift pass ≈₺900 (≈€21),https://en.wikipedia.org/wiki/Kartepe
bilecik-seyh-edebali,Bilecik and the Şeyh Edebali Tomb,Bilecik ve Şeyh Edebali Türbesi,Marmara,Bilecik,heritage,gem,False,40.14306,29.97917,YEI,Bursa Yenişehir (YEI),≈4h40,50,50,"Apr–Jun and Sep–Oct — the plateau is cold, windy and often foggy in winter",Free,https://en.wikipedia.org/wiki/Bilecik
osmaneli,Osmaneli,Osmaneli,Marmara,Bilecik,village,gem,False,40.35,30.01667,YEI,Bursa Yenişehir (YEI),≈4h40,50,50,Apr–Jun and Sep–Oct — the valley is humid and heavy in July and August,Free,https://en.wikipedia.org/wiki/Osmaneli
masukiye,Maşukiye,Maşukiye,Marmara,Kocaeli,village,gem,False,40.6539,30.0631,YEI,Bursa Yenişehir (YEI),≈4h40,80,75,May–Oct for the streamside tables — the beech colour in late October is the best week,Free,https://en.wikipedia.org/wiki/Kartepe
sogut,Söğüt,Söğüt,Marmara,Bilecik,heritage,icon,False,40.01861,30.18139,AOE,Eskişehir Hasan Polatkan (AOE),≈4h50,50,50,September for the Ertuğrul commemorations; otherwise Apr–Jun and Sep–Oct,Free,https://en.wikipedia.org/wiki/S%C3%B6%C4%9F%C3%BCt
kerpe,Kerpe,Kerpe,Marmara,Kocaeli,coast,gem,False,41.2381,30.2119,SAW,Istanbul Sabiha Gökçen (SAW),≈2h45,110,105,Jun–Sep — swell shuts the beaches for days at a time and winter is bleak,Free; some beaches charge ≈₺100 (≈€2.50) for a sunbed,https://en.wikipedia.org/wiki/Kand%C4%B1ra
lake-sapanca,Lake Sapanca,Sapanca Gölü,Marmara,Sakarya,water,icon,False,40.71667,30.25,YEI,Bursa Yenişehir (YEI),≈4h40,100,95,Apr–Jun and Sep–Oct — autumn colour on the ridges is the best of it,Free,https://en.wikipedia.org/wiki/Lake_Sapanca
sangarius-bridge,Justinian's Bridge (Sangarius Bridge),Justinianus Köprüsü (Beşköprü),Marmara,Sakarya,heritage,gem,False,40.73743,30.37285,YEI,Bursa Yenişehir (YEI),≈4h40,115,110,"Year-round — spring greens the fields, winter turns the approach track to mud",Free,https://en.wikipedia.org/wiki/Sangarius_Bridge
tarakli,Taraklı,Taraklı,Marmara,Sakarya,village,gem,False,40.39694,30.49278,AOE,Eskişehir Hasan Polatkan (AOE),≈4h50,85,80,"Apr–Jun and Sep–Nov — it snows properly here in winter, which is beautiful and very cold",Free,https://en.wikipedia.org/wiki/Tarakl%C4%B1
acarlar-longoz,Acarlar Floodplain Forest,Acarlar Longozu,Marmara,Sakarya,nature,gem,False,41.10361,30.69361,SAW,Istanbul Sabiha Gökçen (SAW),≈2h45,155,150,"Apr–Jun for high water and birds — Nov–Mar is wet, grey and mostly shut",Small fee — check locally,"https://en.wikipedia.org/wiki/Karasu,_Sakarya"
cesme,Çeşme,Çeşme,Aegean,İzmir,coast,icon,False,38.32444,26.30306,ADB,İzmir Adnan Menderes (ADB),≈2h35,95,90,Jun and Sep are ideal — July and August are gridlocked and the meltemi can blow for a week,"Free · beach clubs charge ₺500–1,500 for a lounger in season",https://en.wikipedia.org/wiki/%C3%87e%C5%9Fme
cesme-castle,Çeşme Castle,Çeşme Kalesi,Aegean,İzmir,heritage,gem,False,38.3236,26.3036,ADB,İzmir Adnan Menderes (ADB),≈2h35,95,90,Apr–Jun and Sep–Oct — the ramparts are shadeless at midday,≈₺200 (≈€5) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/%C3%87e%C5%9Fme_Castle
ilica-cesme,Ilıca Beach,Ilıca Plajı,Aegean,İzmir,coast,gem,False,38.30861,26.35611,ADB,İzmir Adnan Menderes (ADB),≈2h35,90,85,May–Jun and Sep–Oct — the public end is packed solid through August,"Free at the public section · beach clubs ₺400–1,000","https://en.wikipedia.org/wiki/Il%C4%B1ca,_%C3%87e%C5%9Fme"
alacati,Alaçatı,Alaçatı,Aegean,İzmir,village,icon,False,38.28139,26.37417,ADB,İzmir Adnan Menderes (ADB),≈2h35,90,85,May–Jun and Sep for wind and space — August is expensive and shoulder-to-shoulder,Free · windsurf board and wetsuit hire ≈€40–60 a day,https://en.wikipedia.org/wiki/Ala%C3%A7at%C4%B1
erythrae-ildir,Erythrae,Erythrai,Aegean,İzmir,ruins,gem,False,38.38278,26.48083,ADB,İzmir Adnan Menderes (ADB),≈2h35,80,75,Mar–Jun and Sep–Nov — the hill is unshaded and hot from July,Free,https://en.wikipedia.org/wiki/Erythrae
karaburun,Karaburun Peninsula,Karaburun Yarımadası,Aegean,İzmir,coast,gem,False,38.63333,26.51667,ADB,İzmir Adnan Menderes (ADB),≈2h35,90,85,"Apr–Jun and Sep–Oct — winter narcissus in Jan–Feb, but many places shut Nov–Mar",Free,https://en.wikipedia.org/wiki/Karaburun
mordogan,Mordoğan,Mordoğan,Aegean,İzmir,coast,gem,False,38.51667,26.6,ADB,İzmir Adnan Menderes (ADB),≈2h35,70,70,Jun–Sep for swimming; May and Oct are the pleasant quiet months,Free,https://en.wikipedia.org/wiki/Mordo%C4%9Fan
urla,Urla,Urla,Aegean,İzmir,city,icon,False,38.32222,26.76472,ADB,İzmir Adnan Menderes (ADB),≈2h35,45,45,"Apr–Jun and Sep–Oct — the artichoke festival is early April, harvest events in September",Free · winery tastings ≈₺500–900 (≈€11–20),"https://en.wikipedia.org/wiki/Urla,_%C4%B0zmir"
foca,Foça,Foça,Aegean,İzmir,coast,icon,False,38.66667,26.76667,ADB,İzmir Adnan Menderes (ADB),≈2h35,70,70,May–Jun and Sep — August fills with İzmir weekenders and prices double,"Free · boat trips ≈₺800–1,200 (≈€18–27) per person",https://en.wikipedia.org/wiki/Fo%C3%A7a
klazomenai,Klazomenai,Klazomenai,Aegean,İzmir,ruins,gem,False,38.35817,26.76758,ADB,İzmir Adnan Menderes (ADB),≈2h35,45,45,"Mar–Jun and Sep–Nov — flat, exposed and hot at midday in summer",Small fee — check locally,https://en.wikipedia.org/wiki/Klazomenai
sigacik,Sığacık,Sığacık,Aegean,İzmir,village,gem,False,38.18333,26.78333,ADB,İzmir Adnan Menderes (ADB),≈2h35,45,45,"Apr–Jun and Sep–Oct — the Sunday market runs year-round, the marina empties in winter",Free,https://en.wikipedia.org/wiki/S%C4%B1%C4%9Fac%C4%B1k
teos,Teos,Teos,Aegean,İzmir,ruins,gem,False,38.17722,26.785,ADB,İzmir Adnan Menderes (ADB),≈2h35,45,45,Apr–Jun and Sep–Nov — the grove gives some shade but July heat is heavy,Free,https://en.wikipedia.org/wiki/Teos
yenifoca,Yenifoça,Yenifoça,Aegean,İzmir,village,gem,False,38.73333,26.83333,ADB,İzmir Adnan Menderes (ADB),≈2h35,75,75,Jun–Sep for the water; Apr–May and Oct for the village with nobody in it,Free,https://en.wikipedia.org/wiki/Yenifo%C3%A7a
seferihisar,Seferihisar,Seferihisar,Aegean,İzmir,city,gem,False,38.2,26.83333,ADB,İzmir Adnan Menderes (ADB),≈2h35,40,40,Mar–Jun and Sep–Nov — the mandarin harvest and its festival fall in December,Free,https://en.wikipedia.org/wiki/Seferihisar
gediz-delta,Gediz Delta Bird Paradise,Gediz Deltası Kuş Cenneti,Aegean,İzmir,nature,gem,False,38.51667,26.88333,ADB,İzmir Adnan Menderes (ADB),≈2h35,45,45,"Nov–Apr for numbers, Jun–Jul for flamingo chicks — Aug is hot, still and mosquito-heavy",Free — the adjoining Doğal Yaşam Parkı charges separately,https://en.wikipedia.org/wiki/Gediz_Delta
mount-nif-karabel,Mount Nif and the Karabel Relief,Nif Dağı ve Karabel Kabartması,Aegean,İzmir,heritage,gem,False,38.29944,27.01889,ADB,İzmir Adnan Menderes (ADB),≈2h35,15,15,"Apr–Jun for cherries and green slopes, Sep–Oct for clear air; the pass road is grim in winter rain",Free,https://en.wikipedia.org/wiki/Mount_Nif
basmane-railway-station,Basmane Station,Basmane Garı,Aegean,İzmir,heritage,gem,False,38.2521,27.0837,ADB,İzmir Adnan Menderes (ADB),≈2h35,10,10,Year-round — the district is livelier and safer in daylight,Free to enter · regional tickets a few euros,https://en.wikipedia.org/wiki/Basmane_railway_station
asansor-izmir,Asansör (Historical Elevator),Asansör,Aegean,İzmir,heritage,icon,False,38.4088,27.11749,ADB,İzmir Adnan Menderes (ADB),≈2h35,15,15,Year-round — the terrace is best an hour before sunset,Free to ride,https://en.wikipedia.org/wiki/Asans%C3%B6r
kemeralti-izmir,Kemeraltı Bazaar,Kemeraltı Çarşısı,Aegean,İzmir,city,icon,False,38.41833,27.13222,ADB,İzmir Adnan Menderes (ADB),≈2h35,20,20,Year-round — best Oct–May; the covered lanes trap heat in August,Free,https://en.wikipedia.org/wiki/Kemeralt%C4%B1
menderes-gumuldur,Gümüldür and the Menderes coast,Gümüldür ve Menderes sahili,Aegean,İzmir,coast,gem,False,38.254,27.134,ADB,İzmir Adnan Menderes (ADB),≈2h35,5,5,Jun–Sep for the sea; December for the mandarin harvest and empty beaches,Free · beach clubs charge modestly by Çeşme standards,"https://en.wikipedia.org/wiki/Menderes,_%C4%B0zmir"
agora-of-smyrna,Agora of Smyrna,Smyrna Agorası,Aegean,İzmir,ruins,gem,False,38.41889,27.13778,ADB,İzmir Adnan Menderes (ADB),≈2h35,20,20,Oct–May — the sunken court holds heat badly in July and August,≈₺180 (≈€4) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Agora_of_Smyrna
alsancak-izmir,Alsancak and the Kordon,Alsancak ve Kordon,Aegean,İzmir,city,icon,False,38.43778,27.14361,ADB,İzmir Adnan Menderes (ADB),≈2h35,20,20,Year-round — Apr–Jun and Sep–Oct are ideal; the Kordon is windy and grey in January,Free,https://en.wikipedia.org/wiki/Alsancak
kadifekale,Kadifekale,Kadifekale,Aegean,İzmir,heritage,icon,False,38.41389,27.14583,ADB,İzmir Adnan Menderes (ADB),≈2h35,20,20,Year-round — go at sunset any month; the hilltop is windy and exposed,Free,https://en.wikipedia.org/wiki/Kadifekale
dilek-peninsula-national-park,Dilek Peninsula National Park,Dilek Yarımadası-Büyük Menderes Deltası Milli Parkı,Aegean,Aydın,nature,icon,False,37.66893,27.16176,BJV,Bodrum Milas (BJV),≈2h45,85,80,"May–Jun and Sep–Oct — swimmable Jun–Sep, but weekends in August are gridlocked","Per-person park fee plus a vehicle charge — roughly ₺200–400 (≈€5–10) per car, cash easiest",https://en.wikipedia.org/wiki/Dilek_Peninsula-B%C3%BCy%C3%BCk_Menderes_Delta_National_Park
asklepion-pergamon,Asklepion of Pergamon,Bergama Asklepionu,Aegean,İzmir,ruins,icon,True,39.1183,27.1631,EDO,Balıkesir Koca Seyit (EDO),≈4h50,65,65,"Apr–Jun and Sep–Oct — flat, shadeless and hot from July",≈₺500 (≈€11) · separate from the acropolis · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Asclepieion
red-basilica-bergama,Red Basilica,Kızıl Avlu,Aegean,İzmir,heritage,icon,True,39.1219,27.1833,EDO,Balıkesir Koca Seyit (EDO),≈4h50,65,65,Year-round — spring and autumn best; the brick hall stays cool even in July,≈₺200 (≈€5) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Red_Basilica
pergamon,Pergamon,Bergama,Aegean,İzmir,ruins,icon,True,39.1325,27.18417,EDO,Balıkesir Koca Seyit (EDO),≈4h50,65,65,Apr–Jun and Sep–Oct — the crag is fully exposed and July tops 38 °C,≈₺900 (≈€20) plus cable car ≈₺200 · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Pergamon
claros,Claros,Klaros,Aegean,İzmir,ruins,gem,False,38.005,27.19278,ADB,İzmir Adnan Menderes (ADB),≈2h35,40,40,Apr–Jun and Sep–Oct — the hollow floods in winter and mosquitoes own it in high summer,Free,https://en.wikipedia.org/wiki/Claros
cave-of-zeus-guzelcamli,Cave of Zeus,Zeus Mağarası,Aegean,Aydın,water,gem,False,37.71139,27.21583,BJV,Bodrum Milas (BJV),≈2h45,85,80,Jun–Sep to swim; the water stays cold all year,Small fee — check locally; usually included if you are already paying to enter the national park,"https://en.wikipedia.org/wiki/Cave_of_Zeus,_Ayd%C4%B1n"
yamanlar-karagol,Mount Yamanlar and Karagöl,Yamanlar Dağı ve Karagöl,Aegean,İzmir,mountain,gem,False,38.53333,27.23333,ADB,İzmir Adnan Menderes (ADB),≈2h35,35,35,"Apr–Jun and Sep–Nov — snow is possible in January, and summer weekends are picnic chaos",Free · small parking charge at the lake,https://en.wikipedia.org/wiki/Yamanlar
guzelcamli,Güzelçamlı,Güzelçamlı,Aegean,Aydın,village,gem,False,37.71667,27.23333,BJV,Bodrum Milas (BJV),≈2h45,85,80,May–Oct — most pensions and half the restaurants close Nov–Mar,Free,https://en.wikipedia.org/wiki/G%C3%BCzel%C3%A7aml%C4%B1
panionium,Panionion,Panionion,Aegean,Aydın,ruins,gem,False,37.71275,27.23497,BJV,Bodrum Milas (BJV),≈2h45,85,80,Mar–May and Oct–Nov — grass and thistles swallow the seats by midsummer,Free,https://en.wikipedia.org/wiki/Panionium
gumusluk-myndos,Gümüşlük and Myndos,Gümüşlük ve Myndos,Aegean,Muğla,coast,icon,False,37.05389,27.23694,BJV,Bodrum Milas (BJV),≈2h45,55,55,Jun–Sep for wading and swimming; May and Oct for the village without the queue,Free,https://en.wikipedia.org/wiki/G%C3%BCm%C3%BC%C5%9Fl%C3%BCk
guvercinada,Pigeon Island,Güvercinada,Aegean,Aydın,heritage,gem,False,37.8635,27.2478,ADB,İzmir Adnan Menderes (ADB),≈2h35,65,65,Apr–Nov — the causeway takes spray in winter storms,Free,https://en.wikipedia.org/wiki/G%C3%BCvercinada
didyma,Didyma,Didim Apollon Tapınağı,Aegean,Aydın,ruins,icon,False,37.385,27.25639,BJV,Bodrum Milas (BJV),≈2h45,50,50,Apr–Jun and Sep–Oct — the marble throws heat back at you in midsummer,≈€10 · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Didyma
kusadasi,Kuşadası,Kuşadası,Aegean,Aydın,city,icon,False,37.85972,27.25972,ADB,İzmir Adnan Menderes (ADB),≈2h35,65,65,"May–Jun and Sep–Oct — August is hot, full and expensive",Free,https://en.wikipedia.org/wiki/Ku%C5%9Fadas%C4%B1
karaincir,Karaincir,Karaincir,Aegean,Muğla,coast,gem,False,37.01667,27.26667,BJV,Bodrum Milas (BJV),≈2h45,55,55,"Jun–Oct — sheltered from the north wind, so it works when the north coast is choppy",Free · sunbed hire on the organised stretch,https://en.wikipedia.org/wiki/Turgutreis
miletus,Miletus,Milet,Aegean,Aydın,ruins,icon,False,37.53028,27.27833,BJV,Bodrum Milas (BJV),≈2h45,60,60,Apr–May and Oct — the plain is a mosquito swamp after rain and an oven in August,≈€8 · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Miletus
altinkum-didim,Altınkum,Altınkum,Aegean,Aydın,coast,icon,False,37.35611,27.28889,BJV,Bodrum Milas (BJV),≈2h45,45,45,Jun–Sep for swimming; May and Oct for the town without the crowd,Free · sunbed and umbrella hire extra,https://en.wikipedia.org/wiki/Alt%C4%B1nkum
yalikavak,Yalıkavak,Yalıkavak,Aegean,Muğla,coast,icon,False,37.10352,27.29257,BJV,Bodrum Milas (BJV),≈2h45,50,50,Jun–Sep for the sea; May and Oct for the village and the walks,Free,https://en.wikipedia.org/wiki/Yal%C4%B1kavak
priene,Priene,Priene,Aegean,Aydın,ruins,gem,False,37.65972,27.29778,BJV,Bodrum Milas (BJV),≈2h45,75,75,Apr–Jun and Sep–Nov — the climb from the car park is punishing in July,≈€8 · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Priene
allianoi,Allianoi,Allianoi,Aegean,İzmir,water,gem,False,39.23472,27.30556,EDO,Balıkesir Koca Seyit (EDO),≈4h50,60,60,Aug–Oct when the reservoir is at its lowest and more of the site is exposed,Free — there is no ticketed site left to enter,https://en.wikipedia.org/wiki/Allianoi
akyarlar,Akyarlar,Akyarlar,Aegean,Muğla,coast,gem,False,36.98056,27.31667,BJV,Bodrum Milas (BJV),≈2h45,55,55,Jun–Oct — the sea here stays warm latest on the peninsula,Free,https://en.wikipedia.org/wiki/Strobilos
house-of-the-virgin-mary,House of the Virgin Mary,Meryem Ana Evi,Aegean,İzmir,heritage,icon,True,37.91154,27.33406,ADB,İzmir Adnan Menderes (ADB),≈2h35,60,60,Apr–Jun and Sep–Oct — cool under the pines even when Selçuk is at 38 °C,≈₺600 (≈€14) plus a vehicle charge · not covered by the Museum Pass,https://en.wikipedia.org/wiki/House_of_the_Virgin_Mary
ephesus,Ephesus,Efes,Aegean,İzmir,ruins,icon,True,37.94111,27.34194,ADB,İzmir Adnan Menderes (ADB),≈2h35,55,55,Apr–May and Oct — July and August bake the marble and there is almost no shade,≈€40 · Terrace Houses ≈€15 extra · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Ephesus
gundogan-bodrum,Gündoğan,Gündoğan,Aegean,Muğla,coast,gem,False,37.12778,27.34722,BJV,Bodrum Milas (BJV),≈2h45,40,40,Jun–Sep for swimming; the meltemi blows hardest across this north coast in July,Free,"https://en.wikipedia.org/wiki/G%C3%BCndo%C4%9Fan,_Bodrum"
temple-of-artemis-ephesus,Temple of Artemis,Artemis Tapınağı,Aegean,İzmir,ruins,icon,True,37.94972,27.36389,ADB,İzmir Adnan Menderes (ADB),≈2h35,55,55,Mar–May — the field floods after winter rain and the frogs take it over,Free,https://en.wikipedia.org/wiki/Temple_of_Artemis
basilica-of-st-john-selcuk,Basilica of St John,St. Jean Bazilikası,Aegean,İzmir,heritage,icon,True,37.9525,27.3678,ADB,İzmir Adnan Menderes (ADB),≈2h35,55,55,"Apr–Jun and Sep–Oct — exposed hilltop, no shade in high summer",≈€9 · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Basilica_of_Saint_John_the_Theologian
knidos,Knidos,Knidos,Aegean,Muğla,ruins,icon,False,36.68583,27.375,BJV,Bodrum Milas (BJV),≈2h45,90,85,"Apr–Jun and Sep–Oct — fully exposed, with no shade anywhere on site",≈€8 · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Knidos
turkbuku,Türkbükü,Türkbükü,Aegean,Muğla,coast,icon,False,37.13,27.37611,BJV,Bodrum Milas (BJV),≈2h45,35,35,Jun–Sep — everything worth eating at is shut Nov–Apr,Free to the village · beach decks charge a daily minimum spend,https://en.wikipedia.org/wiki/T%C3%BCrkb%C3%BCk%C3%BC
camlik-railway-museum,Çamlık Railway Museum,Çamlık Buharlı Lokomotif Müzesi,Aegean,İzmir,drive,gem,False,37.88522,27.38057,ADB,İzmir Adnan Menderes (ADB),≈2h35,65,65,Apr–Jun and Sep–Oct — the metal is untouchable in August sun,Small fee — check locally,https://en.wikipedia.org/wiki/%C3%87aml%C4%B1k_Railway_Museum
bitez,Bitez,Bitez,Aegean,Muğla,coast,icon,False,37.03333,27.38333,BJV,Bodrum Milas (BJV),≈2h45,45,45,Jun–Sep for the water; the wind is reliable Jun–Aug for boards,Free · sunbed hire on the organised sections,https://en.wikipedia.org/wiki/Bitez
lake-bafa,Lake Bafa,Bafa Gölü,Aegean,Muğla,water,icon,False,37.5,27.41667,BJV,Bodrum Milas (BJV),≈2h45,45,45,"Mar–May and Oct–Nov for birds and hiking; summer is hot and hazy, swimming is poor",Free · boat trips to the islands negotiated at Kapıkırı,https://en.wikipedia.org/wiki/Lake_Bafa
